feature,grid_value,pred_mean
make,Audi,17479.45979617546
make,BMW,17479.45979617546
make,Buick,17479.45979617546
make,Chevrolet,17479.45979617546
make,Chevy,17479.45979617546
make,Dodge,17479.45979617546
make,Ford,17479.45979617546
make,GMC,17479.45979617546
make,Honda,17479.45979617546
make,Hyundai,17479.45979617546
make,Mazda,17479.45979617546
make,Mercedes-Benz,17479.45979617546
make,Subaru,17479.45979617546
make,Toyota,17479.45979617546
make,honda,17479.45979617546
make,hyundai,17479.45979617546
make,jeep,17479.45979617546
make,mazda,17479.45979617546
make,subaru,17479.45979617546
