feature,grid_value,pred_mean
make,ACURA,12752.906885859988
make,Audi,12752.906885859988
make,CHEVROLET,12752.906885859988
make,Chevy,12752.906885859988
make,Chrysler,12752.906885859988
make,Dodge,12752.906885859988
make,FORD,12752.906885859988
make,Ford,12752.906885859988
make,Infiniti,12752.906885859988
make,Jeep,12752.906885859988
make,Lexus,12752.906885859988
make,Maserati,12752.906885859988
make,Mercedes-Benz,12752.906885859988
make,Mini,12752.906885859988
make,Nissan,12752.906885859988
make,Pontiac,12752.906885859988
make,RAM,12752.906885859988
make,Ram,12752.906885859988
make,Subaru,12752.906885859988
make,TOYOTA,12752.906885859988
make,Toyota,12752.906885859988
make,Volvo,12752.906885859988
make,acura,12752.906885859988
make,honda,12752.906885859988
make,hyundia,12752.906885859988
make,subaru,12752.906885859988
make,toyota,12752.906885859988
