feature,grid_value,pred_mean
year_num,1931,17493.060466348707
year_num,1969,17493.060466348707
year_num,1988,17493.060466348707
year_num,1993,17493.060466348707
year_num,1999,17493.060466348707
year_num,2004,17493.060466348707
year_num,2007,17298.195601483836
year_num,2008,17298.195601483836
year_num,2009,17298.195601483836
year_num,2010,17298.195601483836
year_num,2011,17298.195601483836
year_num,2012,18751.401978913895
year_num,2013,18751.401978913895
year_num,2014,18751.401978913895
year_num,2015,18751.401978913895
year_num,2016,18751.401978913895
year_num,2018,21859.682988871224
year_num,2019,21859.682988871224
year_num,2020,21859.682988871224
year_num,2023,21859.682988871224
year_num,2024,21859.682988871224
year_num,2025,21859.682988871224
