feature,grid_value,pred_mean
mileage_num,110,14359.122448979593
mileage_num,10600,14359.122448979593
mileage_num,18290,14359.122448979593
mileage_num,51000,14359.122448979593
mileage_num,54917,14359.122448979593
mileage_num,60000,14359.122448979593
mileage_num,73500,14359.122448979593
mileage_num,79700,14359.122448979593
mileage_num,83873,14359.122448979593
mileage_num,88133,12274.386185243331
mileage_num,90000,12274.386185243331
mileage_num,91274,12274.386185243331
mileage_num,91374,12274.386185243331
mileage_num,95262,12274.386185243331
mileage_num,97000,12274.386185243331
mileage_num,98000,12274.386185243331
mileage_num,100000,12274.386185243331
mileage_num,108500,12274.386185243331
mileage_num,108905,12274.386185243331
mileage_num,113000,12274.386185243331
mileage_num,118500,10381.394244702666
mileage_num,123540,10381.394244702666
mileage_num,129000,10381.394244702666
mileage_num,137000,10381.394244702666
mileage_num,138876,10381.394244702666
mileage_num,139096,10381.394244702666
mileage_num,141231,10381.394244702666
mileage_num,144211,10381.394244702666
mileage_num,150000,10381.394244702666
mileage_num,153518,8177.069523809522
mileage_num,156884,8177.069523809522
mileage_num,162000,8399.36043290043
mileage_num,172843,8399.36043290043
mileage_num,180000,8399.36043290043
mileage_num,240000,8399.36043290043
