feature,grid_value,pred_mean
mileage_num,5231,48574.100000000006
mileage_num,16872,48574.100000000006
mileage_num,19212,48574.100000000006
mileage_num,21787,48574.100000000006
mileage_num,29394,28713.25
mileage_num,39501,14557.633753501399
mileage_num,40000,14557.633753501399
mileage_num,42250,14557.633753501399
mileage_num,42984,14557.633753501399
mileage_num,60200,14557.633753501399
mileage_num,61000,14557.633753501399
mileage_num,77916,14557.633753501399
mileage_num,83873,14557.633753501399
mileage_num,86540,14557.633753501399
mileage_num,91437,14557.633753501399
mileage_num,100300,11804.277644904114
mileage_num,109000,11804.277644904114
mileage_num,114000,11804.277644904114
mileage_num,119925,11804.277644904114
mileage_num,126000,11804.277644904114
mileage_num,129400,11804.277644904114
mileage_num,138131,11804.277644904114
mileage_num,138271,11804.277644904114
mileage_num,142000,11804.277644904114
mileage_num,150000,10922.056076276664
mileage_num,157000,10922.056076276664
mileage_num,157287,10922.056076276664
mileage_num,158000,10922.056076276664
mileage_num,167283,10922.056076276664
mileage_num,170484,10922.056076276664
mileage_num,178907,10922.056076276664
mileage_num,188000,10184.90826330532
mileage_num,211000,10184.90826330532
