feature,grid_value,pred_mean
make,BMW,11764.063483294385
make,Buick,11764.063483294385
make,Chevrolet,11764.063483294385
make,Dodge,11764.063483294385
make,Ford,11764.063483294385
make,GMC,11764.063483294385
make,Honda,11764.063483294385
make,Hyundai,11764.063483294385
make,Jeep,11764.063483294385
make,Land Rover,11764.063483294385
make,MG,11764.063483294385
make,Mercedes-Benz,11764.063483294385
make,Nissan,11764.063483294385
make,Ram,11764.063483294385
make,Subaru,11764.063483294385
make,TOYOTA,11764.063483294385
make,Toyota,11764.063483294385
make,chevrolet,11764.063483294385
make,chevy,11764.063483294385
make,mercedes benz,11764.063483294385
make,subaru,11764.063483294385
