feature,grid_value,pred_mean
make,Audi,12282.440922410924
make,BMW,12282.440922410924
make,CHEVROLET,12282.440922410924
make,Chevrolet,12282.440922410924
make,Chevy,12282.440922410924
make,Chrysler,12282.440922410924
make,Dodge,12282.440922410924
make,Ford,12282.440922410924
make,Honda,12282.440922410924
make,Hyundai,12282.440922410924
make,Jeep,12282.440922410924
make,Lexus,12282.440922410924
make,Mazda,12282.440922410924
make,Mercedes-Benz,12282.440922410924
make,Ram,12282.440922410924
make,TOYOTA,12282.440922410924
make,Toyota,12282.440922410924
make,VW,12282.440922410924
make,Volvo,12282.440922410924
make,bmw,12282.440922410924
make,chevy,12282.440922410924
make,chrysler,12282.440922410924
make,ford,12282.440922410924
make,hyundai,12282.440922410924
make,saab,12282.440922410924
make,tesla,12282.440922410924
