feature,grid_value,pred_mean
mileage_num,22500.0,34424.200000000004
mileage_num,40000.0,34424.200000000004
mileage_num,50000.0,10628.472402597405
mileage_num,51345.0,10628.472402597405
mileage_num,56000.0,10628.472402597405
mileage_num,56588.0,10628.472402597405
mileage_num,59000.0,10628.472402597405
mileage_num,69541.0,10628.472402597405
mileage_num,75000.0,10628.472402597405
mileage_num,77916.0,10628.472402597405
mileage_num,79633.0,10628.472402597405
mileage_num,85000.0,10628.472402597405
mileage_num,90000.0,10628.472402597405
mileage_num,91710.0,10628.472402597405
mileage_num,99800.0,10628.472402597405
mileage_num,100000.0,10628.472402597405
mileage_num,100300.0,10233.085091991343
mileage_num,105405.0,10233.085091991343
mileage_num,106743.0,10233.085091991343
mileage_num,114000.0,8738.918425324677
mileage_num,114950.0,8738.918425324677
mileage_num,117455.0,8738.918425324677
mileage_num,121347.0,8738.918425324677
mileage_num,123897.0,8738.918425324677
mileage_num,126474.0,8738.918425324677
mileage_num,130000.0,8738.918425324677
mileage_num,135000.0,7502.513453733768
mileage_num,138000.0,7502.513453733768
mileage_num,150000.0,8967.71434659091
mileage_num,150818.0,8967.71434659091
mileage_num,163000.0,8967.71434659091
mileage_num,164379.0,8967.71434659091
mileage_num,165000.0,8967.71434659091
mileage_num,170484.0,8967.71434659091
mileage_num,173000.0,8967.71434659091
mileage_num,181790.0,8967.71434659091
mileage_num,199000.0,8967.71434659091
mileage_num,200489.0,8967.71434659091
mileage_num,215000.0,8967.71434659091
mileage_num,,8738.918425324677
