feature,grid_value,pred_mean
make,BMW,11548.623722069178
make,CHEVROLET,11548.623722069178
make,Cadillac,11548.623722069178
make,Chevrolet,11548.623722069178
make,Chrysler,11548.623722069178
make,Dodge,11548.623722069178
make,Ford,11548.623722069178
make,GMC,11548.623722069178
make,Hyundai,11548.623722069178
make,Land Rover,11548.623722069178
make,Mercedes-Benz,11548.623722069178
make,Nissan,11548.623722069178
make,Subaru,11548.623722069178
make,acura,11548.623722069178
make,chevrolet,11548.623722069178
make,chevy,11548.623722069178
make,ford,11548.623722069178
make,mercedes benz,11548.623722069178
make,subaru,11548.623722069178
make,toyota,11548.623722069178
make,utilimaster,11548.623722069178
