feature,grid_value,pred_mean
mileage_num,9224,62963.69230769231
mileage_num,15753,62963.69230769231
mileage_num,20000,62963.69230769231
mileage_num,21000,62963.69230769231
mileage_num,32078,26906.384615384617
mileage_num,42794,26906.384615384617
mileage_num,56000,26906.384615384617
mileage_num,57290,26906.384615384617
mileage_num,61000,26906.384615384617
mileage_num,66594,26906.384615384617
mileage_num,69541,26906.384615384617
mileage_num,79000,10432.54542124542
mileage_num,83000,10432.54542124542
mileage_num,95262,10432.54542124542
mileage_num,101615,10432.54542124542
mileage_num,102738,10432.54542124542
mileage_num,106997,10432.54542124542
mileage_num,115000,10432.54542124542
mileage_num,118850,10432.54542124542
mileage_num,121000,10893.072108843537
mileage_num,123897,10893.072108843537
mileage_num,130671,10893.072108843537
mileage_num,141400,9233.192424242425
mileage_num,145814,9233.192424242425
mileage_num,149974,9233.192424242425
mileage_num,150000,9233.192424242425
mileage_num,151000,9233.192424242425
mileage_num,160000,9233.192424242425
mileage_num,173000,9233.192424242425
mileage_num,177000,9233.192424242425
mileage_num,180000,9233.192424242425
mileage_num,205500,9233.192424242425
mileage_num,220000,9233.192424242425
