feature,grid_value,pred_mean
year_num,1963,17170.09945768517
year_num,1988,17170.09945768517
year_num,1995,17170.09945768517
year_num,2001,17170.09945768517
year_num,2002,17170.09945768517
year_num,2004,17170.09945768517
year_num,2006,17314.411145996863
year_num,2007,17314.411145996863
year_num,2009,17314.411145996863
year_num,2011,17314.411145996863
year_num,2012,18551.537990580844
year_num,2013,18551.537990580844
year_num,2014,18551.537990580844
year_num,2015,18551.537990580844
year_num,2017,18551.537990580844
year_num,2018,22782.61318681319
year_num,2019,22782.61318681319
year_num,2020,22782.61318681319
year_num,2021,22782.61318681319
year_num,2023,22782.61318681319
year_num,2024,22782.61318681319
year_num,2026,22782.61318681319
