feature,grid_value,pred_mean
year_num,1999,16780.89939393939
year_num,2003,16780.89939393939
year_num,2006,16780.89939393939
year_num,2009,16780.89939393939
year_num,2010,16780.89939393939
year_num,2012,17517.732727272727
year_num,2013,17517.732727272727
year_num,2014,18095.34701298701
year_num,2015,19311.651558441557
year_num,2016,23095.218225108227
year_num,2019,23095.218225108227
year_num,2020,23095.218225108227
year_num,2021,23095.218225108227
year_num,2024,23095.218225108227
year_num,2025,23095.218225108227
