feature,grid_value,pred_mean
year_num,1940,10744.860966008027
year_num,1951,10744.860966008027
year_num,1953,10744.860966008027
year_num,1993,10744.860966008027
year_num,1995,10744.860966008027
year_num,2002,10744.860966008027
year_num,2005,10744.860966008027
year_num,2006,10744.860966008027
year_num,2008,10744.860966008027
year_num,2010,10744.860966008027
year_num,2012,10744.860966008027
year_num,2013,10744.860966008027
year_num,2014,12973.798326898326
year_num,2015,12973.798326898326
year_num,2017,14553.887357105006
year_num,2018,14553.887357105006
year_num,2020,14553.887357105006
year_num,2022,14553.887357105006
year_num,2023,14553.887357105006
year_num,2024,14553.887357105006
year_num,2026,14553.887357105006
