feature,grid_value,pred_mean
year_num,1940,9745.734452250847
year_num,1951,9745.734452250847
year_num,1962,9745.734452250847
year_num,1969,9745.734452250847
year_num,1983,9745.734452250847
year_num,1988,9745.734452250847
year_num,1995,9745.734452250847
year_num,1997,9745.734452250847
year_num,1999,9745.734452250847
year_num,2002,9745.734452250847
year_num,2003,9745.734452250847
year_num,2004,9745.734452250847
year_num,2005,9745.734452250847
year_num,2006,9745.734452250847
year_num,2007,9745.734452250847
year_num,2008,9745.734452250847
year_num,2009,9745.734452250847
year_num,2010,9745.734452250847
year_num,2011,9745.734452250847
year_num,2012,15374.204625292743
year_num,2013,15374.204625292743
year_num,2014,15374.204625292743
year_num,2015,15374.204625292743
year_num,2016,15374.204625292743
year_num,2017,15374.204625292743
year_num,2018,15374.204625292743
year_num,2019,15374.204625292743
year_num,2020,15374.204625292743
year_num,2021,15374.204625292743
year_num,2022,15374.204625292743
year_num,2023,15374.204625292743
year_num,2024,15374.204625292743
year_num,2025,15374.204625292743
year_num,2026,15374.204625292743
