feature,grid_value,pred_mean
year_num,1976,9540.225427822952
year_num,2000,9540.225427822952
year_num,2001,9540.225427822952
year_num,2002,9540.225427822952
year_num,2009,11027.087218663688
year_num,2010,11027.087218663688
year_num,2011,11027.087218663688
year_num,2012,11027.087218663688
year_num,2013,14923.01344537815
year_num,2014,14923.01344537815
year_num,2015,14923.01344537815
year_num,2016,14923.01344537815
year_num,2017,17490.344537815126
year_num,2018,17490.344537815126
year_num,2019,17490.344537815126
year_num,2020,17490.344537815126
year_num,2022,17490.344537815126
