feature,grid_value,pred_mean
make,BMW,14051.149650349651
make,Chevrolet,14051.149650349651
make,Chevy,14051.149650349651
make,Dodge,14051.149650349651
make,FORD,14051.149650349651
make,Ford,14051.149650349651
make,GMC,14051.149650349651
make,Honda,14051.149650349651
make,Jeep,14051.149650349651
make,Land Rover,14051.149650349651
make,Lexus,14051.149650349651
make,Lincoln,14051.149650349651
make,Nissan,14051.149650349651
make,Subaru,14051.149650349651
make,Volkswagen,14051.149650349651
make,Volvo,14051.149650349651
make,acura,14051.149650349651
make,chevrolet,14051.149650349651
make,chevy,14051.149650349651
make,honda,14051.149650349651
make,subaru,14051.149650349651
make,toyota,14051.149650349651
make,volkswagen,14051.149650349651
