feature,grid_value,pred_mean
year_num,1966,12514.551428571427
year_num,1978,12514.551428571427
year_num,1986,12514.551428571427
year_num,1998,12514.551428571427
year_num,2000,12514.551428571427
year_num,2002,12514.551428571427
year_num,2004,12514.551428571427
year_num,2005,12615.934285714282
year_num,2008,12615.934285714282
year_num,2009,12615.934285714282
year_num,2011,9997.214285714284
year_num,2012,9997.214285714284
year_num,2013,10806.52244897959
year_num,2014,10806.52244897959
year_num,2015,11690.688571428569
year_num,2016,11690.688571428569
year_num,2017,18788.074805194803
year_num,2018,18788.074805194803
year_num,2020,18788.074805194803
year_num,2023,18788.074805194803
year_num,2025,18788.074805194803
