feature,grid_value,pred_mean
make,BMW,10830.02388643103
make,Bedrock,10830.02388643103
make,CHEVROLET,10830.02388643103
make,Cadillac,10830.02388643103
make,Chevrolet,10830.02388643103
make,Chevy,10830.02388643103
make,Dodge,10830.02388643103
make,Ford,10830.02388643103
make,GMC,10830.02388643103
make,Honda,10830.02388643103
make,Hyundai,10830.02388643103
make,Kia,10830.02388643103
make,Mercedes-Benz,10830.02388643103
make,Nissan,10830.02388643103
make,Saturn,10830.02388643103
make,Subaru,10830.02388643103
make,TOYOTA,10830.02388643103
make,Toyota,10830.02388643103
make,VW,10830.02388643103
make,Volvo,10830.02388643103
make,chevrolet,10830.02388643103
make,mitsubishi,10830.02388643103
make,subaru,10830.02388643103
make,toyota,10830.02388643103
