run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-04-05T16:20:27.899633+00:00,fallback_random_split,fallback_random,141,36,177,10106.243746993747,24577.153395135778,67.53134560006555,-7810.114041416671,False,America/New_York,decision_tree_llm_v1
