run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-04-14T07:20:29.036464+00:00,2026-04-14,time_based,50,121,165,10260.136826651607,22050.818344981326,198.93252649353227,7597.5550310559,False,America/New_York,decision_tree_llm_v1
