run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-04-25T07:20:16.270676+00:00,2026-04-25,time_based,45,103,148,9213.116315723113,19794.314015464093,102.00366515250141,-2707.2122683142097,False,America/New_York,decision_tree_llm_v1
