run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-05-10T16:20:13.928071+00:00,fallback_random_split,fallback_random,141,36,177,10702.112034561298,18361.684491793374,52.40751204921962,-3382.135063874034,False,America/New_York,decision_tree_llm_v1
