run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-05-01T09:20:16.532301+00:00,fallback_random_split,fallback_random,132,34,166,6534.169917820069,9208.20042747425,64.19679642352882,-73.73110814358691,False,America/New_York,decision_tree_llm_v1
