run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-04-28T17:20:15.914147+00:00,fallback_random_split,fallback_random,135,34,169,4934.044563279857,10140.919083615441,68.5593031419827,2509.335928948932,False,America/New_York,decision_tree_llm_v1
