run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-05-17T19:20:13.887833+00:00,fallback_random_split,fallback_random,140,35,175,7660.121808814435,14224.57716000632,66.59222542815118,-1573.1490935465092,False,America/New_York,decision_tree_llm_v1
