run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-04-24T19:20:15.464149+00:00,fallback_random_split,fallback_random,120,30,150,9257.273939393937,18413.793596740477,85.2733452360737,-2799.708235294117,False,America/New_York,decision_tree_llm_v1
