run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-04-06T09:20:08.166826+00:00,fallback_random_split,fallback_random,143,36,179,12700.666347867817,27063.035723082834,142.4422997856939,-2561.921216501364,False,America/New_York,decision_tree_llm_v1
