run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-05-12T13:20:15.690884+00:00,fallback_random_split,fallback_random,143,36,179,6140.846301846302,9914.832598027055,76.46408485091114,1104.6219021719023,False,America/New_York,decision_tree_llm_v1
