run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-05-07T04:20:15.750087+00:00,fallback_random_split,fallback_random,140,36,176,5797.800918030963,8080.516198913608,77.44816399826642,2053.7630554873977,False,America/New_York,decision_tree_llm_v1
