run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-04-28T15:20:26.945433+00:00,fallback_random_split,fallback_random,136,34,170,7507.849151745556,17657.850451758593,80.06596243146876,-272.9655236461318,False,America/New_York,decision_tree_llm_v1
