run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-04-10T22:20:13.885452+00:00,fallback_random_split,fallback_random,96,24,120,7730.226845522899,17151.756951428364,84.40187569078171,-3813.667162223741,False,America/New_York,decision_tree_llm_v1
