run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-04-20T22:20:18.846155+00:00,fallback_random_split,fallback_random,135,34,169,5994.250339366516,8526.18579583164,81.78491749894631,1372.6496503496508,False,America/New_York,decision_tree_llm_v1
