run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-04-24T15:20:22.781986+00:00,fallback_random_split,fallback_random,112,29,141,7188.198676419365,11968.668294913372,141.57383737570294,4428.392849386357,False,America/New_York,decision_tree_llm_v1
