run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-05-03T04:20:15.151002+00:00,fallback_random_split,fallback_random,124,31,155,10430.934692547597,18763.022509784536,10306.601019460855,-4424.362910208071,False,America/New_York,decision_tree_llm_v1
