run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-04-27T10:20:25.988469+00:00,fallback_random_split,fallback_random,120,31,151,4785.246851819907,6018.915274368915,64.96287998030569,1111.4491802215557,False,America/New_York,decision_tree_llm_v1
