run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-04-12T11:20:26.837241+00:00,fallback_random_split,fallback_random,136,35,171,7386.617876241406,11677.52833485693,160.66469348884408,4032.7807857776893,False,America/New_York,decision_tree_llm_v1
