run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-05-05T09:20:10.693226+00:00,fallback_random_split,fallback_random,143,36,179,7770.113671023964,13199.514655525603,77.2828317457615,3691.966106891474,False,America/New_York,decision_tree_llm_v1
