run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-05-09T23:20:13.085463+00:00,fallback_random_split,fallback_random,137,35,172,6507.55257076257,13218.770210771849,58.96735001305342,-2863.437092907093,False,America/New_York,decision_tree_llm_v1
