run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-05-22T15:20:13.441010+00:00,fallback_random_split,fallback_random,140,35,175,6166.201799024726,9153.860683666711,77.69878201240037,3393.0919108942808,False,America/New_York,decision_tree_llm_v1
