run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-05-11T15:20:14.283103+00:00,fallback_random_split,fallback_random,138,35,173,7656.4683600713,15413.206640076472,122.60983583221092,-306.2782403870638,False,America/New_York,decision_tree_llm_v1
