run_ts_utc,today_local,split_mode,train_rows,holdout_rows,valid_price_rows,mae,rmse,mape,bias,dry_run,timezone,model_name
2026-04-26T00:20:12.616843+00:00,fallback_random_split,fallback_random,131,33,164,9665.69181424636,18764.383227249284,99.43921424693866,-3017.2351829988197,False,America/New_York,decision_tree_llm_v1
