feature,grid_value,pred_mean
year_num,1940,9398.628977272727
year_num,1964,9398.628977272727
year_num,1986,9398.628977272727
year_num,1995,9398.628977272727
year_num,1997,9398.628977272727
year_num,1999,9398.628977272727
year_num,2001,9398.628977272727
year_num,2002,9398.628977272727
year_num,2005,9398.628977272727
year_num,2006,9398.628977272727
year_num,2009,9398.628977272727
year_num,2010,9398.628977272727
year_num,2011,9398.628977272727
year_num,2013,11968.412667112301
year_num,2014,11968.412667112301
year_num,2015,11968.412667112301
year_num,2016,11968.412667112301
year_num,2017,15385.48465909091
year_num,2018,15385.48465909091
year_num,2019,15385.48465909091
year_num,2020,15385.48465909091
year_num,2023,15385.48465909091
