feature,grid_value,pred_mean
make,ACURA,19832.51130802748
make,Audi,19832.51130802748
make,BMW,19832.51130802748
make,Buick,19832.51130802748
make,Chevrolet,19832.51130802748
make,Chrysler,19832.51130802748
make,Ford,19832.51130802748
make,GMC,19832.51130802748
make,Honda,19832.51130802748
make,Jeep,19832.51130802748
make,Mercedes-Benz,19832.51130802748
make,Nissan,19832.51130802748
make,Subaru,19832.51130802748
make,TOYOTA,19832.51130802748
make,Toyota,19832.51130802748
make,acura,19832.51130802748
make,audi,19832.51130802748
make,chevy,19832.51130802748
make,ford,19832.51130802748
make,kia,19832.51130802748
make,nissan,19832.51130802748
make,volkswagen,19832.51130802748
