feature,importance_mean,importance_std
year_num,2038.5434728453736,358.5216789464678
mileage_num,863.0608667626926,357.4369178288927
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
