feature,importance_mean,importance_std
year_num,831.612950407989,525.5675697343805
body_type,511.92579335451484,401.1219688284698
mileage_num,367.9345374925824,193.07430222437492
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
