feature,importance_mean,importance_std
mileage_num,4248.9102005893255,744.5138462030044
year_num,1510.6934964895042,608.4508240234815
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
