feature,importance_mean,importance_std
year_num,855.9814382686043,336.99497620789714
mileage_num,649.2486472568817,296.42112535080366
body_type,85.48912439907144,85.50642028157282
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
