feature,importance_mean,importance_std
mileage_num,1817.7988271046142,401.08539417878495
year_num,644.4080061143217,200.14768590657775
body_type,208.59306306306388,65.57547706391249
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
