feature,importance_mean,importance_std
mileage_num,1527.2232238349875,633.7706947255353
year_num,1105.405171886936,192.94460572999336
body_type,129.01486631015996,114.40432407249536
location,52.69187165775329,108.01167693747603
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
make,0.0,0.0
