feature,importance_mean,importance_std
mileage_num,4484.937603305785,1356.077812224457
year_num,203.23165783711156,288.2467372039325
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
