feature,importance_mean,importance_std
mileage_num,1263.4705638111889,477.11522000083306
year_num,1246.034622668998,313.429178801707
body_type,279.61148382867214,76.05046982953671
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
