feature,importance_mean,importance_std
year_num,680.2939438339457,186.55325716584014
mileage_num,539.5704831676281,119.30997418574444
body_type,77.77678004535338,38.78623530596828
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
