feature,importance_mean,importance_std
mileage_num,3993.2123198779773,1062.7129515820636
year_num,3040.527872300702,755.5555465855881
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
