feature,importance_mean,importance_std
mileage_num,1162.192721788017,613.2005786494942
year_num,943.7486548745377,374.13029708370266
make,0.0,0.0
model,0.0,0.0
location,0.0,0.0
transmission,0.0,0.0
body_type,0.0,0.0
color,-72.45952968599958,210.9785194241292
