feature,importance_mean,importance_std
mileage_num,4077.719154645815,895.878260695036
year_num,695.0178279333119,108.4518763839483
body_type,212.70868983957152,70.65041605416793
make,0.0,0.0
model,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
color,-209.72105783489897,225.65751091828838
