feature,importance_mean,importance_std
mileage_num,1683.587493361901,232.58797694623306
year_num,885.7114019314016,262.50902155712635
location,441.70247585747563,237.74705542361176
body_type,7.785576923077679,15.382324528957975
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
make,0.0,0.0
