feature,importance_mean,importance_std
mileage_num,1947.5195620500908,379.43590248242623
year_num,337.34840445708977,148.7017969020435
location,215.41894973921353,261.2630217673664
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
body_type,-65.4245045045036,85.82194165984689
