feature,importance_mean,importance_std
location,1636.1893208226045,778.7095218758727
mileage_num,860.1576909619071,357.00108430367834
year_num,753.2708905110869,296.0952173942238
color,168.79693701723153,121.79944586536813
transmission,0.0,0.0
model,0.0,0.0
make,0.0,0.0
body_type,-76.55493827160407,59.40410071690648
