feature,importance_mean,importance_std
mileage_num,4375.961263046263,394.6214355237587
year_num,1765.4845209895207,329.5914568419503
body_type,52.664373464373604,88.05414840950398
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
location,0.0,0.0
