feature,importance_mean,importance_std
mileage_num,3638.766778070415,1109.6403451413423
year_num,418.5253082271276,110.79734957254024
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
