feature,importance_mean,importance_std
mileage_num,5825.154240631163,705.0708369463886
year_num,545.8916502301096,54.26481415663597
make,0.0,0.0
model,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
body_type,0.0,0.0
