feature,importance_mean,importance_std
mileage_num,5194.716294642856,618.2738105223196
year_num,1341.1387370079617,204.2367890204978
body_type,511.3058114035095,231.11507556098243
make,0.0,0.0
model,0.0,0.0
transmission,0.0,0.0
location,0.0,0.0
color,-84.11071820175384,88.61706876687231
