feature,importance_mean,importance_std
year_num,1587.7218627664201,674.1020389388945
color,712.7554147938715,137.01056804625426
location,365.6679637281903,226.03005188592184
body_type,35.912418300653556,311.91406239898885
transmission,0.0,0.0
model,0.0,0.0
make,0.0,0.0
mileage_num,-71.63774104683235,138.56325530373627
