feature,importance_mean,importance_std
year_num,2113.550718047385,674.677427425846
mileage_num,1365.098804097139,240.60010655032664
location,257.7884920634921,112.51355521202792
make,0.0,0.0
color,0.0,0.0
transmission,0.0,0.0
model,0.0,0.0
body_type,-11.153714063714142,176.88362746938685
